link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-Senior-Software-Developer-Cloud-Platform-Java-AWS-Docker-Talent-HR-Solutions-Gurgaon-5-to-10-years-170218001871?src=jobsearchDesk&sid=15229208836381&xp=50&px=21,Senior Software Developer ( Cloud Platform Java AWS Docker),Senior Software Developer ( Cloud Platform Java AWS Docker),Talent HR Solutions,Gurgaon,5-10 yrs,Java- Python- Ruby- Docker- Linux- Perl- Software Development- AWS- Cloud...,Working knowledge of a Java programming with cloud platform (AWS would be a plus ...,Not disclosed,2018-02-20,5,10,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-and-Java-Development-Talent-HR-Solutions-Gurgaon-5-to-10-years-140218007495?src=jobsearchDesk&sid=15229208851807&xp=1&px=22,Senior Software Developer and Java Development,Senior Software Developer and Java Development,Talent HR Solutions,Gurgaon,5-10 yrs,Core Java- XML- Jboss Application Server- Web Services- JSON...,Work experience & exposure with JSON/XML RESTful Web Services using JAX-RS
Strong ...,Not disclosed,2018-02-16,5,10,0,0
https://www.naukri.com/job-listings-Software-Engineer-lead-C-UML-Developer-at-Cyient-Bangalore-Cyient-Limited-Bengaluru-3-to-8-years-150318005309?src=jobsearchDesk&sid=15229208851807&xp=2&px=22,Software Engineer/lead - C++ UML Developer at Cyient Bangalore.,Software Engineer/lead - C++ UML Developer at Cyient Bangalore.,Cyient Limited,Bengaluru,3-8 yrs,c++- gdb- linux internals- gnu- system programming- system software..., Dear Aspirants-    CYIENT Ltd  (Formerly Know n as  Infotech Enterprises ...,Not disclosed,2018-03-16,3,8,0,0
https://www.naukri.com/job-listings-Software-Developer-leading-Company-mumbai-Headhunterz-Mumbai-3-to-7-years-110118005240?src=jobsearchDesk&sid=15229208851807&xp=3&px=22,Software Developer-leading Company-mumbai,Software Developer-leading Company-mumbai,Headhunterz,Mumbai,3-7 yrs,Java- Sqoop- Flume- SCALA- Hadoop- Big Data- Cloudera- Python...,JAVA- SCALA AND PYTHON PROGRAMMING LANGUAGES  HADOOP DISTRIBUTION FRAMEWORK EXPERIENCE ...,Not disclosed,2018-02-16,3,7,0,0
https://www.naukri.com/job-listings-Software-Developer-Software-Programmer-Software-Development-Larsen-Toubro-Infotech-Limited-Mumbai-Thane-4-to-7-years-170318900456?src=jobsearchDesk&sid=15229208851807&xp=4&px=22,Software Developer Software Programmer Software Development,Software Developer Software Programmer Software Development,Larsen & Toubro Infotech Limited,Mumbai- Thane,4-7 yrs,Hibernate- Spring- ExtJS- Core Java- Javascript- HTML- Html5- SQL- Software..., ,Not disclosed,2018-03-19,4,7,0,0
https://www.naukri.com/job-listings-Software-Developer-technical-Lead-Arrive-Bussiness-Solutions-Coimbatore-4-to-9-years-030318002385?src=jobsearchDesk&sid=15229208851807&xp=5&px=22,Software Developer /technical Lead,Software Developer /technical Lead,Arrive Bussiness Solutions,Coimbatore,4-9 yrs,software development- requirement planning- .net- asp- c#- c#.net- software..., ,1000000 - 2000000 P.A. Best at Industry,2018-03-03,4,9,1000000,2000000
https://www.naukri.com/job-listings-Software-Engineer-Software-Developer-KPIT-Technologies-Ltd-Bengaluru-International-4-to-9-years-080218007879?src=jobsearchDesk&sid=15229208851807&xp=6&px=22,Software Engineer Software Developer,Software Engineer Software Developer,KPIT Technologies Ltd.,Bengaluru- International,4-9 yrs,computer vision- image processing- deep learning- algorithms...,Work on combination of few of the following categories with a view of autonomous driving from sensors to ...,Not disclosed,2018-02-12,4,9,0,0
https://www.naukri.com/job-listings-Senior-Software-Developer-Java-Play-Framework-akka-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Mumbai-Ghansoli-4-to-8-years-020318000374?src=jobsearchDesk&sid=15229208851807&xp=7&px=22,Senior Software Developer - Java & Play Framework/akka,Senior Software Developer - Java & Play Framework/akka,SUPERIOR TALENT INDIA PRIVATE LIMITED,Mumbai(Ghansoli),4-8 yrs,Hibernate- Spring- Struts- J2Ee- Core Java- Play Framework- Akka- Rest- Web...,  Should have thorough knowledge on J2EE and Core Java.  Knowledge in Collections- ...,1500000 - 3000000 P.A.,2018-03-02,4,8,1500000,3000000
https://www.naukri.com/job-listings-Senior-lead-Software-Developer-Java-j2ee-Investment-Banking-Domain-Master-Mind-Consultancy-Mumbai-8-to-10-years-140218900494?src=jobsearchDesk&sid=15229208851807&xp=8&px=22,Senior/lead Software Developer - Java/j2ee - Investment Banking Domain,Senior/lead Software Developer - Java/j2ee - Investment Banking Domain,Master Mind Consultancy,Mumbai,8-10 yrs,java- j2ee- software development- rdbms- root cause analysis...,Role & Responsibilities :  - The primary responsibility of the candidate w ill be advanced ...,Not disclosed,2018-02-14,8,10,0,0
